Investor ID;Name;Country of registration/origin;Classification;Investor homepage;Opencorporates link;Comment;Action comment
44928;PTT Exploration and Production Public Company Limited (PTTEP);Thailand;Государственная компания;https://www.pttep.com/en/Home.aspx;https://opencorporates.com/companies/mm/6FC-1992-1993;
44930;Nippon Caserones Resources Co., Ltd.;Japan;Частная компания;https://www.jx-nmm.com/english/company/industry/resource/;;
44932;Mantos Copper S.A.;Chile;Частная компания;;;
44933;PT Tekukur Indah;Indonesia;Частная компания;;;
44934;Arusha Enterprise;Malaysia;Частная компания;http://www.arushaenterprises.com/;https://opencorporates.com/companies/my/276535-H;
44935;Di-Yi;Malaysia;Частная компания;;;
44936;High Quest Holdings;Malaysia;Частная компания;;https://opencorporates.com/companies/my/178504-D;
44937;Wan Hin Investments;Malaysia;Частная компания;;https://opencorporates.com/companies/my/3117-U;
44940;Cubic Crystal Corporation;British Virgin Islands;Частная компания;;;Panama Papers: https://offshoreleaks.icij.org/nodes/10146110
44943;PT Karya Bakti Sejahtera Agrotama;Indonesia;Частная компания;;;
44944;Petromillares Group S.L.;Spain;;https://www.petromiralles.com/en-us/the-company/who-we-are.html;;
44945;PT Setia Agro Utama;;Частная компания;;;
44946;La Société Centrafricaine de Bois (CENTRA-BOIS);Congo, Rep.;;;;
44947;Société Afriwood Industries;Congo, Rep.;Иное;;;Public limited company under Congolese law, with  Congolese capital.
44952;La Société Congo First Forestry Bois International (CFF);Congo, Rep.;Иное;;;Limited Liability Company (SARL), domiciled in the Republic of Congo
44953;Ahmad Farough Gholampoor;Iran, Islamic Rep.;Частный предприниматель;;;
44954;Societe Industrielle Forestiere Du Congo (SIFCO);Congo, Rep.;;;;Société Anonyme (SA), domiciled in the Republic of Congo, CNSS-Brazzaville. SA is a form of limited company. 
44955;Zouhair Michel Fadoul el Achkar;France;Частный предприниматель;;;
44956;Société Industrielle et Forestière de Côte-d'Ivoire (SIFCI);Côte d'Ivoire;;;;
44957;Compagnie Industrielle du Bois  (CIB S.A.);Côte d'Ivoire;;;;
44958;Société Likouala Timber (LT);Congo, Rep.;;;;
44959;Alfania Group Inc;;;;;It is not clear where the company is registered. 
44960;Christian Guerric;;;;;Not clear what the investor country is
44961;Giancarlo Fuser;;;;;Not clear what the investor country is
44962;Aleksandr Fuser;;;;;Not clear what the investor country is
44963;Paolo Marin;;;;;Not clear what the investor country is
44964;La Société Bois Tropicaux du Congo SARL (BTC);Congo, Rep.;;;;Limited Liability Company incorporated under Congolese law
44965;Pierre Ngoma Makosso;Congo, Rep.;Частный предприниматель;;;
44966;Michel Tapsoba Tanga;Congo, Rep.;Частный предприниматель;;;
44967;Gilles Candau;Congo, Rep.;Частный предприниматель;;;
44969;EAB New Energy GmbH;Germany;Частная компания;https://www.eab-newenergy.eu/de/;;
44970;Unknown (Efor LLC);Russian Federation;Частная компания;https://energy4r.ru/;;
44971;Aboubakar al Fatih;Cameroon;Частный предприниматель;;;
44973;La Société Forestière, Agricole, Industrielle et Commerciale (FORALAC);Congo, Rep.;;;;
44974;PT Siringo-Ringo;Indonesia;Частная компания;https://www.musimmas.com/smallholder/rantau-prapat-north-sumatra-pt-srr-pt-siringo-ringo/#;;
44975;PT Varia Mitra Andalan;Indonesia;Частная компания;https://www.musimmas.com/case/eagle-high-plantation-varia-mitra-andalan/;;
44976;PT Persada Bangun Jaya;Indonesia;Частная компания;;;
44977;Libero Cobre;Colombia;Частная компания;https://www.liberocobre.com/;;
44980;PT. Alamraya Kencana Mas ;Indonesia;Частная компания;;;
44981;Tibet Summit Resources Co. Ltd.;China;Компания, имеющая листинг на фондовой бирже;;;
44982;Unknown (Individual entrepreneur from E.E.U.U in Ethiopia (1000ha));Ethiopia;Частный предприниматель;;;The deal is based in Ethiopia but the parent investor is from America
44983;Individual entrepreneur from E.E.U.U. in Ethiopia (1000ha);United States of America;Частный предприниматель;;;Unknown investor company is from America
44984;Individual entrepreneur from Ethiopia (5000ha);Ethiopia;Частный предприниматель;;;Unknown Individual entrepreneur in from Ethiopia
44985;Unknown (Individual entrepreneur from EEUU in Ethiopia (300ha));Ethiopia;Частный предприниматель;;;Unknown individual entrepreneur from the EEUU in Ethiopia.
44986;Individual entrepreneur from the EEUU in Ethiopia (300ha);United States of America;Частный предприниматель;;;Unknown parent company from the EEUU in Ethiopia. 
44987;Unknown (Individual entrepreneur from the EEUU in Ethiopia (200ha Kindo Kosha));Ethiopia;Частный предприниматель;;;The operating company is unknown but based in Ethiopia.
44988;Unknown (Individual entrepreneur from the EEUU in Ethiopia (200ha Humbo));Ethiopia;Частный предприниматель;;;The operating company is unknown but based in Ethiopia
44989;Individual entrepreneur from the EEUU in Ethiopia (200ha Humbo);United States of America;Частный предприниматель;;;
44990;Unknown (Individual entrepreneur from Australia in Ethiopia (500ha));Ethiopia;Частный предприниматель;;;The operating company is Unknown based in Ethiopia.
44991;Unknown (Individual entrepreneur from hte EEUU in Ethiopia (618ha));Ethiopia;Частный предприниматель;;;Unknown operating company in Ethiopia
44993;Unknown (Individual entrepreneur from the EEUU in Ethiopia (500ha));Ethiopia;Частный предприниматель;;;Unknown operating company in Ethiopia (500 ha)
44994;Unknown (Individual entrepreneur from Australia in Ethiopia (200ha));Ethiopia;Частный предприниматель;;;Unknown operating company in Ethiopia
44995;Individual entrepreneur from Australia in Ethiopia (200ha);Australia;Частный предприниматель;;;Unknow information for parent company from Australia
44996;Unknown (Individual entrepreneur from Italy in Ethiopia (300ha));Ethiopia;Частный предприниматель;;;The operating company is unknow but based in Ethiopia
44997;Individual entrepreneur from Italy in Ethiopia (300ha);Italy;Частный предприниматель;;;Unknown information on the parent company but is based in Italy.
44998;Unknown (Individual entrepreneur from the EEUU in Ethiopia (400ha));United States of America;Частный предприниматель;;;Unknown operating company based in Ethiopia.
44999;Individual entrepreneur from Ethiopia (1025ha);Ethiopia;Частный предприниматель;;;Unknown operating company in Ethiopia.
45000;Individual entrepreneur from Ethiopia (200 ha Lok Abia);Ethiopia;Частный предприниматель;;;
45001;Individual entrepreneur from Ethiopia (200ha Gura Ferda);Ethiopia;Частный предприниматель;;;Unknown operating company based in Ethiopia.
45002;Individual entrepreneur from Ethiopia (975ha);Ethiopia;Частный предприниматель;;;Unknow operating company in Ethiopia
45003;Unknown (Individual entrepreneur in Ethiopia(600 ha));Ethiopia;;;;Unknown operating company in Ethiopia
45004;Individual entrepreneur from Ethiopia (1000ha);Ethiopia;;;;Unknown operating company in Ethiopia
45006;Individual entrepreneur from Ethiopia (746ha);Ethiopia;Частный предприниматель;;;Unknown operating company in Ethiopia
45007;Individual entrepreneur from Ethiopia (269ha);Ethiopia;Частный предприниматель;;;Unknown operating company from Ethiopia
45008;Individual entrepreneur from Ethiopia (331ha);Ethiopia;;;;Unknow operating company in Ethiopia
45009;Individual entrepreneur from America in Ethiopia (378ha));Ethiopia;;;;Unknow operating company from Ethiopia
45010;Agro Allied Resources and Processing Nigeria Limited;Nigeria;Частная компания;;;Allied Resources & Processing Nigeria Ltd (ARPN) JV between Tolaram & Salim Group
45011;Agripalm Limited;Nigeria;;;;
45013;Saturn Farms Limited;Nigeria;;;;subsidiary of Nosak Group (NG)
45014;Saro Oil Palm;Nigeria;;;;Saro Oil Palm is the subsidiary of Saroafrica International Ltd
45016;DUFIL PRIMA FOODS PLC;Nigeria;Иное;https://www.dufil.com/;;DUFIL PRIMA FOODS PLC was incorporated in 2001 as a private limited liability company. Upon completion of a restructuring exercise the company was converted to Public limited company and became the holding company of the group in year 2008.
45017;Tolaram Africa Foods Pte.Ltd;Singapore;Частная компания;;https://opencorporates.com/companies?q=Tolaram+Africa+Foods+Pte.Ltd&utf8=%E2%9C%93;
45019; Salim Group ;Indonesia;;;;
45024;Greenwind S. A.;Argentina;Частная компания;;;
45025;CP Renovables S.A.;Argentina;Частная компания;https://www.cprenovables.com.ar/;;
45026;Oswaldo Quispe Ramos;Peru;Частный предприниматель;;;
45027;Mitsui Mining & Smelting Co., Ltd.;Japan;Компания, имеющая листинг на фондовой бирже;https://www.mitsui-kinzoku.com/en/;;Mitsui Mining & Smelting Company, Ltd. mainly produces non-ferrous metal such as lead and copper alloys. The Company also produces transformable products, electronic materials, and automobile parts.
45028;JX Advanced Metals Corporation;Japan;Частная компания;https://www.jx-nmm.com/english/;;Formerly known as JC Metals Corporation
45029;Semasa Indústria, Comércio e Exportação de Madeiras Ltda.;Brazil;Частная компания;;;
45032;Amazonia Florestal LTDA;Brazil;Частная компания;;;
45040;AREAFLIN S.A.;Uruguay;Полугосударственная компания;;;Es una sociedad anónima constituida actualmente al 100% por UTE (la empresa estatal uruguaya de energía) para la construcción y ejecución del parque eólico Valentines, cuyo capital es de inversión pública en un 80%.
